Annee;Code_Ville_ou_CASA;Libell__Ville_ou_CASA;Code_DGS_ou_CMUN;Libell__DGS_ou_CMUN;Code_DGA;Libell__DGA;Code_Direction;Libell__Direction;Code_Service;Libell__Service;Code_Unit_;Libell__Unit_;Code_Equipe;Libell__Equipe;Code_budget;Libell__budget;Code_chapitre;Libell__chapitre;Code_nature;Libell__nature;Code_fonction;Libell__fonction;Code_sous_fonction;Libell__sous_fonction;Code_sous_rubrique;Libell__sous_rubrique;Code_antenne;Libell__antenne;Code_op_ration;Libell__op_ration;Code_section;Libell___section;Code_sens;Libell___sens;Service_destinataire;Montant_inscription;Total_r_alis____e_n_s;CO_134D;Consomm__134D;CO_140D;Consomm__140D;CO_DRH;Consomm__DRH;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 596;Operation 596;F;Operating budget;D;Spendings;1351;8265.52;758.72;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 597;Operation 597;F;Operating budget;D;Spendings;1351;84089.3;53673.41;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 598;Operation 598;F;Operating budget;D;Spendings;1351;5756.61;201.16;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 599;Operation 599;F;Operating budget;D;Spendings;1351;62093.11;52940.71;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 600;Operation 600;F;Operating budget;D;Spendings;1351;609.23;537.23;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 601;Operation 601;F;Operating budget;D;Spendings;1351;45982.99;30931.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 602;Operation 602;I;Investment budget;D;Spendings;1351;83293.63;8505.44;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 603;Operation 603;I;Investment budget;D;Spendings;1351;6118.38;3161.53;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;24;Chapter 24;;;;;;;;;;; 604;Operation 604;I;Investment budget;R;Incomes;1351;4585.15;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 605;Operation 605;F;Operating budget;R;Incomes;1351;;82789.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 606;Operation 606;F;Operating budget;R;Incomes;227;;42717.81;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1353;Project 9;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 607;Operation 607;F;Operating budget;D;Spendings;1353;5689.67;2727.5;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1353;Project 9;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 608;Operation 608;F;Operating budget;D;Spendings;1353;2470.4;2336.98;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1353;Project 9;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 609;Operation 609;F;Operating budget;D;Spendings;1353;452642.4;14839.47;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1353;Project 9;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 610;Operation 610;I;Investment budget;D;Spendings;1353;5969.85;1724.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1352;Project 10;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 611;Operation 611;I;Investment budget;D;Spendings;1352;54000;38655.24;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1352;Project 10;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 612;Operation 612;F;Operating budget;D;Spendings;1352;2344.44;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1352;Project 10;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 613;Operation 613;F;Operating budget;D;Spendings;1352;491.39;368.65;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1352;Project 10;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 614;Operation 614;F;Operating budget;D;Spendings;1352;9359.82;8990.69;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1352;Project 10;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 615;Operation 615;F;Operating budget;D;Spendings;1352;;4764.4;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;131;Service 23;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 634;Operation 634;F;Operating budget;D;Spendings;131;997709.5;908064.53;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;131;Service 23;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 635;Operation 635;F;Operating budget;D;Spendings;131;;56634.5;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 572;Operation 572;F;Operating budget;D;Spendings;133;9621.95;6768.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 573;Operation 573;F;Operating budget;D;Spendings;133;2699.5;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 574;Operation 574;F;Operating budget;D;Spendings;133;;2984.7;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 575;Operation 575;F;Operating budget;D;Spendings;133;4764.13;1333.94;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 576;Operation 576;F;Operating budget;D;Spendings;133;13945.43;580.59;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 577;Operation 577;F;Operating budget;D;Spendings;133;26665.47;2118.28;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 578;Operation 578;F;Operating budget;D;Spendings;133;584822.54;320632.92;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 579;Operation 579;F;Operating budget;D;Spendings;133;2620.11;917.74;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 580;Operation 580;I;Investment budget;D;Spendings;133;82322.7;27054.22;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 581;Operation 581;I;Investment budget;D;Spendings;133;56299.66;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 582;Operation 582;I;Investment budget;D;Spendings;211;;19587.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 583;Operation 583;I;Investment budget;D;Spendings;211;;90161.94;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 584;Operation 584;I;Investment budget;D;Spendings;133;8945.92;8548.58;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 585;Operation 585;I;Investment budget;D;Spendings;211;;74676.13;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 586;Operation 586;F;Operating budget;R;Incomes;211;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;133;Service 20;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 587;Operation 587;F;Operating budget;R;Incomes;227;;95015.34;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 616;Operation 616;F;Operating budget;D;Spendings;130;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 617;Operation 617;I;Investment budget;D;Spendings;130;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 618;Operation 618;I;Investment budget;D;Spendings;130;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 619;Operation 619;I;Investment budget;D;Spendings;130;394782.41;82888.59;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 620;Operation 620;I;Investment budget;D;Spendings;130;78679.98;61939.33;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 621;Operation 621;I;Investment budget;D;Spendings;130;;;49010.68;41179.64;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 622;Operation 622;I;Investment budget;D;Spendings;130;14676.77;194.66;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 623;Operation 623;I;Investment budget;D;Spendings;130;64.5;50.35;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;132;Service 24;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 637;Operation 637;I;Investment budget;D;Spendings;132;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;132;Service 24;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 638;Operation 638;I;Investment budget;D;Spendings;132;77265.7;24473.92;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;132;Service 24;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 636;Operation 636;I;Investment budget;D;Spendings;132;22957.84;7954.23;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;132;Service 24;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 639;Operation 639;F;Operating budget;D;Spendings;132;23281.89;10387.77;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;132;Service 24;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 640;Operation 640;F;Operating budget;D;Spendings;132;4383.13;1318.7;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 641;Operation 641;I;Investment budget;R;Incomes;211;;14917.46;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;65;Chapter 65;;;;;;;;;;; 642;Operation 642;F;Operating budget;D;Spendings;5;;3452.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;67;Chapter 67;;;;;;;;;;; 643;Operation 643;F;Operating budget;D;Spendings;99;;72199.57;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 654;Operation 654;F;Operating budget;D;Spendings;170;861.58;578.93;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 644;Operation 644;F;Operating budget;D;Spendings;170;6460.14;6326.23;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 646;Operation 646;F;Operating budget;D;Spendings;170;2413.4;314.99;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 647;Operation 647;F;Operating budget;D;Spendings;170;2953.55;191.28;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 648;Operation 648;F;Operating budget;D;Spendings;170;9080.61;239.74;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 649;Operation 649;F;Operating budget;D;Spendings;170;9062.14;396.19;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 650;Operation 650;F;Operating budget;D;Spendings;170;5691.66;5620.53;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 651;Operation 651;F;Operating budget;D;Spendings;170;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 652;Operation 652;F;Operating budget;D;Spendings;170;8328009.94;2374.81;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 653;Operation 653;F;Operating budget;D;Spendings;170;93387.67;80417.9;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 645;Operation 645;F;Operating budget;D;Spendings;170;8500.77;1618.62;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 655;Operation 655;F;Operating budget;D;Spendings;170;6089.3;846.88;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 656;Operation 656;F;Operating budget;D;Spendings;170;64908.81;424.35;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 657;Operation 657;F;Operating budget;D;Spendings;170;9534.88;6684.52;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 658;Operation 658;F;Operating budget;D;Spendings;170;1822.94;116.11;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 659;Operation 659;F;Operating budget;D;Spendings;170;40206.97;23888.91;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 660;Operation 660;F;Operating budget;D;Spendings;170;988.29;797.77;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 661;Operation 661;F;Operating budget;D;Spendings;170;5143.53;2265.89;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 662;Operation 662;F;Operating budget;D;Spendings;170;10101.28;;;;;;903.47;181.86;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 663;Operation 663;F;Operating budget;D;Spendings;170;3639.37;3452.73;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 664;Operation 664;F;Operating budget;D;Spendings;170;59064.69;1709.4;;;;;7509.77;2245.17;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 665;Operation 665;I;Investment budget;D;Spendings;170;98767.72;3969.39;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 666;Operation 666;I;Investment budget;D;Spendings;170;2259.88;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 667;Operation 667;I;Investment budget;D;Spendings;170;6945.62;6233.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 668;Operation 668;I;Investment budget;D;Spendings;170;1417.41;906.34;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 669;Operation 669;I;Investment budget;D;Spendings;170;1962.86;1415.98;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 670;Operation 670;F;Operating budget;R;Incomes;99;;38504.15;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 671;Operation 671;F;Operating budget;R;Incomes;170;88724.35;75606.35;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 672;Operation 672;F;Operating budget;R;Incomes;170;930.2;644.9;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 673;Operation 673;F;Operating budget;R;Incomes;170;4642;2317.3;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 674;Operation 674;F;Operating budget;R;Incomes;170;335897.81;239339.58;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 675;Operation 675;F;Operating budget;R;Incomes;170;;9858.81;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 676;Operation 676;F;Operating budget;R;Incomes;170;66533.17;57944.12;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;170;Business unit 9;;;;;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 677;Operation 677;F;Operating budget;R;Incomes;170;873477.75;69810.75;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;67;Chapter 67;;;;;;;;;;; 679;Operation 679;F;Operating budget;D;Spendings;110;817017.89;86068.35;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;67;Chapter 67;;;;;;;;;;; 680;Operation 680;F;Operating budget;D;Spendings;110;61713.78;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;67;Chapter 67;;;;;;;;;;; 681;Operation 681;F;Operating budget;D;Spendings;111;;86877.84;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;65;Chapter 65;;;;;;;;;;; 678;Operation 678;F;Operating budget;D;Spendings;110;858142.62;24288.98;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 682;Operation 682;F;Operating budget;D;Spendings;110;3010.48;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 683;Operation 683;F;Operating budget;D;Spendings;110;85294.1;9878.13;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 684;Operation 684;F;Operating budget;D;Spendings;110;93381.15;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 685;Operation 685;F;Operating budget;D;Spendings;111;;6034.61;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;41;Chapter 41;;;;;;;;;;; 686;Operation 686;I;Investment budget;D;Spendings;99;;9091238.1;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 687;Operation 687;I;Investment budget;D;Spendings;99;;82041.39;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 688;Operation 688;I;Investment budget;D;Spendings;99;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;16;Chapter 16;;;;;;;;;;; 689;Operation 689;I;Investment budget;D;Spendings;110;694810.6;1547.7;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 690;Operation 690;I;Investment budget;D;Spendings;110;1082.57;;1565.85;180.11;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 691;Operation 691;I;Investment budget;D;Spendings;110;3278.22;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 692;Operation 692;I;Investment budget;D;Spendings;110;65985.85;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 693;Operation 693;I;Investment budget;D;Spendings;113;;1089.5;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;20;Chapter 20;;;;;;;;;;; 694;Operation 694;I;Investment budget;D;Spendings;113;;6450.42;6450.96;2682.76;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;41;Chapter 41;;;;;;;;;;; 695;Operation 695;I;Investment budget;R;Incomes;99;;2826704.96;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;16;Chapter 16;;;;;;;;;;; 696;Operation 696;I;Investment budget;R;Incomes;110;6681.67;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 697;Operation 697;F;Operating budget;R;Incomes;110;40488.43;9805.62;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 698;Operation 698;F;Operating budget;R;Incomes;110;159427.5;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 699;Operation 699;F;Operating budget;R;Incomes;110;;4977.66;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;110;Business unit 10;;;;;;;1;Budget 1;73;Chapter 73;;;;;;;;;;; 700;Operation 700;F;Operating budget;R;Incomes;490;;1393078.28;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 722;Operation 722;F;Operating budget;D;Spendings;31;120610.16;5573.89;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 701;Operation 701;F;Operating budget;D;Spendings;144;677.62;494.82;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 703;Operation 703;F;Operating budget;D;Spendings;144;7127.96;5859.7;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 704;Operation 704;F;Operating budget;D;Spendings;144;98091.35;90994.12;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 705;Operation 705;F;Operating budget;D;Spendings;144;8236.96;3020.38;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 706;Operation 706;F;Operating budget;D;Spendings;144;67799.5;61361.21;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 707;Operation 707;F;Operating budget;D;Spendings;144;21849.4;6641.21;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 708;Operation 708;F;Operating budget;D;Spendings;144;6038.73;4876.95;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;140;Business unit 11;144;Service 25;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 709;Operation 709;F;Operating budget;D;Spendings;144;19038.17;5458.44;;;;;;;;
